"zip_code","borough","rental_price","date"
10003,"Manhattan",3530.92697975164,"x2018_08_31"
10003,"Manhattan",3526.07464011102,"x2018_09_30"
10003,"Manhattan",3509.14217555623,"x2018_10_31"
10003,"Manhattan",3514.90889223246,"x2018_11_30"
10003,"Manhattan",3484.13890815496,"x2018_12_31"
10003,"Manhattan",3455.94185554189,"x2019_01_31"
10003,"Manhattan",3427.90467605426,"x2019_02_28"
10003,"Manhattan",3475.15546140572,"x2019_03_31"
10003,"Manhattan",3524.99557170136,"x2019_04_30"
10003,"Manhattan",3571.28742347027,"x2019_05_31"
10003,"Manhattan",3580.84779450176,"x2019_06_30"
10003,"Manhattan",3608.27627284944,"x2019_07_31"
10003,"Manhattan",3625.39257511071,"x2019_08_31"
10003,"Manhattan",3627.51084023742,"x2019_09_30"
10003,"Manhattan",3620.66317386741,"x2019_10_31"
10003,"Manhattan",3592.5132176585,"x2019_11_30"
10003,"Manhattan",3583.89943850272,"x2019_12_31"
10003,"Manhattan",3569.78377011717,"x2020_01_31"
10003,"Manhattan",3603.75819447962,"x2020_02_29"
10003,"Manhattan",3611.77614360671,"x2020_03_31"
10003,"Manhattan",3594.67055769043,"x2020_04_30"
10003,"Manhattan",3533.28600409749,"x2020_05_31"
10003,"Manhattan",3474.2728406193,"x2020_06_30"
10003,"Manhattan",3399.35942311826,"x2020_07_31"
10003,"Manhattan",3279.92034719625,"x2020_08_31"
10003,"Manhattan",3161.99481640386,"x2020_09_30"
10003,"Manhattan",3037.96293062506,"x2020_10_31"
10003,"Manhattan",2950.98461853213,"x2020_11_30"
10003,"Manhattan",2897.29465097234,"x2020_12_31"
10003,"Manhattan",2897.24332332926,"x2021_01_31"
10003,"Manhattan",2936.83607983204,"x2021_02_28"
10003,"Manhattan",2995.59320763328,"x2021_03_31"
10003,"Manhattan",3069.57437005202,"x2021_04_30"
10003,"Manhattan",3191.614905172,"x2021_05_31"
10003,"Manhattan",3330.10594634183,"x2021_06_30"
10003,"Manhattan",3501.36736311979,"x2021_07_31"
10003,"Manhattan",3639.51597281327,"x2021_08_31"
10003,"Manhattan",3744.63233398318,"x2021_09_30"
10003,"Manhattan",3814.97869346763,"x2021_10_31"
10003,"Manhattan",3808.35995528176,"x2021_11_30"
10003,"Manhattan",3838.79377189845,"x2021_12_31"
10003,"Manhattan",3888.43108578914,"x2022_01_31"
10003,"Manhattan",3986.5248970794,"x2022_02_28"
10003,"Manhattan",4067.44289560633,"x2022_03_31"
10003,"Manhattan",4128.99747412349,"x2022_04_30"
10003,"Manhattan",4181.71296107517,"x2022_05_31"
10003,"Manhattan",4244.8084661285,"x2022_06_30"
10003,"Manhattan",4281.06934287094,"x2022_07_31"
10003,"Manhattan",4319.1364744619,"x2022_08_31"
10003,"Manhattan",4300.93207833381,"x2022_09_30"
10003,"Manhattan",4262.86639065444,"x2022_10_31"
10003,"Manhattan",4208.78218520675,"x2022_11_30"
10003,"Manhattan",4189.33898218459,"x2022_12_31"
10003,"Manhattan",4182.98320469932,"x2023_01_31"
10003,"Manhattan",4228.80617493572,"x2023_02_28"
10003,"Manhattan",4257.50783132756,"x2023_03_31"
10003,"Manhattan",4305.74729358779,"x2023_04_30"
10003,"Manhattan",4336.10384292803,"x2023_05_31"
10003,"Manhattan",4377.44866084328,"x2023_06_30"
10003,"Manhattan",4410.27575670282,"x2023_07_31"
10003,"Manhattan",4401.59470566309,"x2023_08_31"
10003,"Manhattan",4389.00229709634,"x2023_09_30"
10003,"Manhattan",4355.72924158194,"x2023_10_31"
10003,"Manhattan",4308.52348478052,"x2023_11_30"
10003,"Manhattan",4255.11606254434,"x2023_12_31"
10003,"Manhattan",4229.5298642283,"x2024_01_31"
10003,"Manhattan",4288.43837204456,"x2024_02_29"
10003,"Manhattan",4366.63274428019,"x2024_03_31"
10003,"Manhattan",4480.388869116,"x2024_04_30"
10003,"Manhattan",4524.78028279911,"x2024_05_31"
10003,"Manhattan",4546.73593772143,"x2024_06_30"
10003,"Manhattan",4538.12176901881,"x2024_07_31"
10003,"Manhattan",4539.8113684404,"x2024_08_31"
10004,"Manhattan",3106.61371482755,"x2017_01_31"
10004,"Manhattan",3099.21629601208,"x2017_02_28"
10004,"Manhattan",3067.8547690512,"x2017_03_31"
10004,"Manhattan",3040.27587710507,"x2017_04_30"
10004,"Manhattan",3075.49735469233,"x2017_05_31"
10004,"Manhattan",3081.71287976402,"x2017_06_30"
10004,"Manhattan",3135.0942800706,"x2017_07_31"
10004,"Manhattan",3142.42830872837,"x2017_08_31"
10004,"Manhattan",3164.42233036284,"x2017_09_30"
10004,"Manhattan",3104.15391179549,"x2017_10_31"
10004,"Manhattan",3069.69604792497,"x2017_11_30"
10004,"Manhattan",3041.28810672285,"x2017_12_31"
10004,"Manhattan",3049.82707151738,"x2018_01_31"
10004,"Manhattan",3082.8490680552,"x2018_02_28"
10004,"Manhattan",3035.16428060584,"x2018_03_31"
10004,"Manhattan",3063.06777039753,"x2018_04_30"
10004,"Manhattan",3049.06403402588,"x2018_05_31"
10004,"Manhattan",3122.03275096342,"x2018_06_30"
10004,"Manhattan",3168.84352265185,"x2018_07_31"
10004,"Manhattan",3168.60162024936,"x2018_08_31"
10004,"Manhattan",3184.98388290968,"x2018_09_30"
10004,"Manhattan",3158.25185737536,"x2018_10_31"
10004,"Manhattan",3111.56270225112,"x2018_11_30"
10004,"Manhattan",3069.92847087493,"x2018_12_31"
10004,"Manhattan",3064.40710767791,"x2019_01_31"
10004,"Manhattan",3122.2029379232,"x2019_02_28"
10004,"Manhattan",3139.57823204689,"x2019_03_31"
10004,"Manhattan",3189.61989956888,"x2019_04_30"
10004,"Manhattan",3219.33391366185,"x2019_05_31"
10004,"Manhattan",3260.49966942025,"x2019_06_30"
10004,"Manhattan",3293.89287323034,"x2019_07_31"
10004,"Manhattan",3309.21992620391,"x2019_08_31"
10004,"Manhattan",3313.69460011186,"x2019_09_30"
10004,"Manhattan",3306.92538632099,"x2019_10_31"
10004,"Manhattan",3245.81267224311,"x2019_11_30"
10004,"Manhattan",3180.57015644081,"x2019_12_31"
10004,"Manhattan",3149.65753827904,"x2020_01_31"
10004,"Manhattan",3189.72194639665,"x2020_02_29"
10004,"Manhattan",3214.63480818018,"x2020_03_31"
10004,"Manhattan",3179.57435859015,"x2020_04_30"
10004,"Manhattan",3124.57891426966,"x2020_05_31"
10004,"Manhattan",3106.62453833667,"x2020_06_30"
10004,"Manhattan",3056.79646964431,"x2020_07_31"
10004,"Manhattan",2960.78124493807,"x2020_08_31"
10004,"Manhattan",2814.48653870543,"x2020_09_30"
10004,"Manhattan",2645.34541041172,"x2020_10_31"
10004,"Manhattan",2529.149928503,"x2020_11_30"
10004,"Manhattan",2480.81175674269,"x2020_12_31"
10004,"Manhattan",2443.6967301845,"x2021_01_31"
10004,"Manhattan",2504.55339852562,"x2021_02_28"
10004,"Manhattan",2595.33308149242,"x2021_03_31"
10004,"Manhattan",2736.89872822801,"x2021_04_30"
10004,"Manhattan",2860.68029509144,"x2021_05_31"
10004,"Manhattan",2989.57841609881,"x2021_06_30"
10004,"Manhattan",3174.01463861005,"x2021_07_31"
10004,"Manhattan",3293.24955370773,"x2021_08_31"
10004,"Manhattan",3456.41379697735,"x2021_09_30"
10004,"Manhattan",3488.48376922332,"x2021_10_31"
10004,"Manhattan",3519.89051576,"x2021_11_30"
10004,"Manhattan",3469.75131538332,"x2021_12_31"
10004,"Manhattan",3531.52511485359,"x2022_01_31"
10004,"Manhattan",3596.52930499818,"x2022_02_28"
10004,"Manhattan",3708.1319656776,"x2022_03_31"
10004,"Manhattan",3736.57613871741,"x2022_04_30"
10004,"Manhattan",3808.88044169376,"x2022_05_31"
10004,"Manhattan",3856.04994162219,"x2022_06_30"
10004,"Manhattan",3919.94528493899,"x2022_07_31"
10004,"Manhattan",3944.04457834997,"x2022_08_31"
10004,"Manhattan",3927.8082370983,"x2022_09_30"
10004,"Manhattan",3837.62489747306,"x2022_10_31"
10004,"Manhattan",3718.95286441749,"x2022_11_30"
10004,"Manhattan",3588.00120834766,"x2022_12_31"
10004,"Manhattan",3577.11562796001,"x2023_01_31"
10004,"Manhattan",3625.51430635758,"x2023_02_28"
10004,"Manhattan",3710.4050875817,"x2023_03_31"
10004,"Manhattan",3843.48064418714,"x2023_04_30"
10004,"Manhattan",3897.38492144449,"x2023_05_31"
10004,"Manhattan",3948.53704871382,"x2023_06_30"
10004,"Manhattan",3920.77132743569,"x2023_07_31"
10004,"Manhattan",3960.09407317402,"x2023_08_31"
10004,"Manhattan",3963.91989561205,"x2023_09_30"
10004,"Manhattan",4015.56302968628,"x2023_10_31"
10004,"Manhattan",3931.03488079537,"x2023_11_30"
10004,"Manhattan",3752.66481705525,"x2023_12_31"
10004,"Manhattan",3742.43230814568,"x2024_01_31"
10004,"Manhattan",3802.46141562359,"x2024_02_29"
10004,"Manhattan",4022.99913466809,"x2024_03_31"
10004,"Manhattan",4054.43142619096,"x2024_04_30"
10004,"Manhattan",4138.37491889541,"x2024_05_31"
10004,"Manhattan",4202.38423069609,"x2024_06_30"
